time_s,dur_5_ms,dur_25_ms,dur_100_ms,dur_250_ms
0.397938,1.000000,1.000000,1.000000,1.000000
0.397958,1.000000,1.000000,1.000000,1.000000
0.397979,1.000000,1.000000,1.000000,1.000000
0.398000,1.000000,1.000000,1.000000,1.000000
0.398021,1.000000,1.000000,1.000000,1.000000
0.398042,1.000000,1.000000,1.000000,1.000000
0.398062,1.000000,1.000000,1.000000,1.000000
0.398083,1.000000,1.000000,1.000000,1.000000
0.398104,1.000000,1.000000,1.000000,1.000000
0.398125,1.000000,1.000000,1.000000,1.000000
0.398146,1.000000,1.000000,1.000000,1.000000
0.398167,1.000000,1.000000,1.000000,1.000000
0.398187,1.000000,1.000000,1.000000,1.000000
0.398208,1.000000,1.000000,1.000000,1.000000
0.398229,1.000000,1.000000,1.000000,1.000000
0.398250,1.000000,1.000000,1.000000,1.000000
0.398271,1.000000,1.000000,1.000000,1.000000
0.398292,1.000000,1.000000,1.000000,1.000000
0.398313,1.000000,1.000000,1.000000,1.000000
0.398333,1.000000,1.000000,1.000000,1.000000
0.398354,1.000000,1.000000,1.000000,1.000000
0.398375,1.000000,1.000000,1.000000,1.000000
0.398396,1.000000,1.000000,1.000000,1.000000
0.398417,1.000000,1.000000,1.000000,1.000000
0.398438,1.000000,1.000000,1.000000,1.000000
0.398458,1.000000,1.000000,1.000000,1.000000
0.398479,1.000000,1.000000,1.000000,1.000000
0.398500,1.000000,1.000000,1.000000,1.000000
0.398521,1.000000,1.000000,1.000000,1.000000
0.398542,1.000000,1.000000,1.000000,1.000000
0.398562,1.000000,1.000000,1.000000,1.000000
0.398583,1.000000,1.000000,1.000000,1.000000
0.398604,1.000000,1.000000,1.000000,1.000000
0.398625,1.000000,1.000000,1.000000,1.000000
0.398646,1.000000,1.000000,1.000000,1.000000
0.398667,1.000000,1.000000,1.000000,1.000000
0.398688,1.000000,1.000000,1.000000,1.000000
0.398708,1.000000,1.000000,1.000000,1.000000
0.398729,1.000000,1.000000,1.000000,1.000000
0.398750,1.000000,1.000000,1.000000,1.000000
0.398771,1.000000,1.000000,1.000000,1.000000
0.398792,1.000000,1.000000,1.000000,1.000000
0.398813,1.000000,1.000000,1.000000,1.000000
0.398833,1.000000,1.000000,1.000000,1.000000
0.398854,1.000000,1.000000,1.000000,1.000000
0.398875,1.000000,1.000000,1.000000,1.000000
0.398896,1.000000,1.000000,1.000000,1.000000
0.398917,1.000000,1.000000,1.000000,1.000000
0.398937,1.000000,1.000000,1.000000,1.000000
0.398958,1.000000,1.000000,1.000000,1.000000
0.398979,1.000000,1.000000,1.000000,1.000000
0.399000,1.000000,1.000000,1.000000,1.000000
0.399021,1.000000,1.000000,1.000000,1.000000
0.399042,1.000000,1.000000,1.000000,1.000000
0.399063,1.000000,1.000000,1.000000,1.000000
0.399083,1.000000,1.000000,1.000000,1.000000
0.399104,1.000000,1.000000,1.000000,1.000000
0.399125,1.000000,1.000000,1.000000,1.000000
0.399146,1.000000,1.000000,1.000000,1.000000
0.399167,1.000000,1.000000,1.000000,1.000000
0.399188,1.000000,1.000000,1.000000,1.000000
0.399208,1.000000,1.000000,1.000000,1.000000
0.399229,1.000000,1.000000,1.000000,1.000000
0.399250,1.000000,1.000000,1.000000,1.000000
0.399271,1.000000,1.000000,1.000000,1.000000
0.399292,1.000000,1.000000,1.000000,1.000000
0.399312,1.000000,1.000000,1.000000,1.000000
0.399333,1.000000,1.000000,1.000000,1.000000
0.399354,1.000000,1.000000,1.000000,1.000000
0.399375,1.000000,1.000000,1.000000,1.000000
0.399396,1.000000,1.000000,1.000000,1.000000
0.399417,1.000000,1.000000,1.000000,1.000000
0.399437,1.000000,1.000000,1.000000,1.000000
0.399458,1.000000,1.000000,1.000000,1.000000
0.399479,1.000000,1.000000,1.000000,1.000000
0.399500,1.000000,1.000000,1.000000,1.000000
0.399521,1.000000,1.000000,1.000000,1.000000
0.399542,1.000000,1.000000,1.000000,1.000000
0.399563,1.000000,1.000000,1.000000,1.000000
0.399583,1.000000,1.000000,1.000000,1.000000
0.399604,1.000000,1.000000,1.000000,1.000000
0.399625,1.000000,1.000000,1.000000,1.000000
0.399646,1.000000,1.000000,1.000000,1.000000
0.399667,1.000000,1.000000,1.000000,1.000000
0.399687,1.000000,1.000000,1.000000,1.000000
0.399708,1.000000,1.000000,1.000000,1.000000
0.399729,1.000000,1.000000,1.000000,1.000000
0.399750,1.000000,1.000000,1.000000,1.000000
0.399771,1.000000,1.000000,1.000000,1.000000
0.399792,1.000000,1.000000,1.000000,1.000000
0.399812,1.000000,1.000000,1.000000,1.000000
0.399833,1.000000,1.000000,1.000000,1.000000
0.399854,1.000000,1.000000,1.000000,1.000000
0.399875,1.000000,1.000000,1.000000,1.000000
0.399896,1.000000,1.000000,1.000000,1.000000
0.399917,1.000000,1.000000,1.000000,1.000000
0.399938,1.000000,1.000000,1.000000,1.000000
0.399958,1.000000,1.000000,1.000000,1.000000
0.399979,1.000000,1.000000,1.000000,1.000000
0.400000,1.000000,1.000000,1.000000,1.000000
0.400021,1.000000,1.000000,1.000000,1.000000
0.400042,1.000000,1.000000,1.000000,1.000000
0.400063,1.000000,1.000000,1.000000,1.000000
0.400083,1.000000,1.000000,1.000000,1.000000
0.400104,1.000000,1.000000,1.000000,1.000000
0.400125,1.000000,1.000000,1.000000,1.000000
0.400146,1.000000,1.000000,1.000000,1.000000
0.400167,1.000000,1.000000,1.000000,1.000000
0.400187,1.000000,1.000000,1.000000,1.000000
0.400208,1.000000,1.000000,1.000000,1.000000
0.400229,1.000000,1.000000,1.000000,1.000000
0.400250,1.000000,1.000000,1.000000,1.000000
0.400271,1.000000,1.000000,1.000000,1.000000
0.400292,1.000000,1.000000,1.000000,1.000000
0.400313,1.000000,1.000000,1.000000,1.000000
0.400333,1.000000,1.000000,1.000000,1.000000
0.400354,1.000000,1.000000,1.000000,1.000000
0.400375,1.000000,1.000000,1.000000,1.000000
0.400396,1.000000,1.000000,1.000000,1.000000
0.400417,1.000000,1.000000,1.000000,1.000000
0.400438,1.000000,1.000000,1.000000,1.000000
0.400458,1.000000,1.000000,1.000000,1.000000
0.400479,1.000000,1.000000,1.000000,1.000000
0.400500,1.000000,1.000000,1.000000,1.000000
0.400521,1.000000,1.000000,1.000000,1.000000
0.400542,1.000000,1.000000,1.000000,1.000000
0.400562,1.000000,1.000000,1.000000,1.000000
0.400583,1.000000,1.000000,1.000000,1.000000
0.400604,1.000000,1.000000,1.000000,1.000000
0.400625,1.000000,1.000000,1.000000,1.000000
0.400646,1.000000,1.000000,1.000000,1.000000
0.400667,1.000000,1.000000,1.000000,1.000000
0.400687,1.000000,1.000000,1.000000,1.000000
0.400708,1.000000,1.000000,1.000000,1.000000
0.400729,1.000000,1.000000,1.000000,1.000000
0.400750,1.000000,1.000000,1.000000,1.000000
0.400771,1.000000,1.000000,1.000000,1.000000
0.400792,1.000000,1.000000,1.000000,1.000000
0.400813,1.000000,1.000000,1.000000,1.000000
0.400833,1.000000,1.000000,1.000000,1.000000
0.400854,1.000000,1.000000,1.000000,1.000000
0.400875,1.000000,1.000000,1.000000,1.000000
0.400896,1.000000,1.000000,1.000000,1.000000
0.400917,1.000000,1.000000,1.000000,1.000000
0.400937,1.000000,1.000000,1.000000,1.000000
0.400958,1.000000,1.000000,1.000000,1.000000
0.400979,1.000000,1.000000,1.000000,1.000000
0.401000,1.000000,1.000000,1.000000,1.000000
0.401021,1.000000,1.000000,1.000000,1.000000
0.401042,1.000000,1.000000,1.000000,1.000000
0.401062,1.000000,1.000000,1.000000,1.000000
0.401083,1.000000,1.000000,1.000000,1.000000
0.401104,1.000000,1.000000,1.000000,1.000000
0.401125,1.000000,1.000000,1.000000,1.000000
0.401146,1.000000,1.000000,1.000000,1.000000
0.401167,1.000000,1.000000,1.000000,1.000000
0.401188,1.000000,1.000000,1.000000,1.000000
0.401208,1.000000,1.000000,1.000000,1.000000
0.401229,1.000000,1.000000,1.000000,1.000000
0.401250,1.000000,1.000000,1.000000,1.000000
0.401271,1.000000,1.000000,1.000000,1.000000
0.401292,1.000000,1.000000,1.000000,1.000000
0.401313,1.000000,1.000000,1.000000,1.000000
0.401333,1.000000,1.000000,1.000000,1.000000
0.401354,1.000000,1.000000,1.000000,1.000000
0.401375,1.000000,1.000000,1.000000,1.000000
0.401396,1.000000,1.000000,1.000000,1.000000
0.401417,1.000000,1.000000,1.000000,1.000000
0.401437,1.000000,1.000000,1.000000,1.000000
0.401458,1.000000,1.000000,1.000000,1.000000
0.401479,1.000000,1.000000,1.000000,1.000000
0.401500,1.000000,1.000000,1.000000,1.000000
0.401521,1.000000,1.000000,1.000000,1.000000
0.401542,1.000000,1.000000,1.000000,1.000000
0.401563,1.000000,1.000000,1.000000,1.000000
0.401583,1.000000,1.000000,1.000000,1.000000
0.401604,1.000000,1.000000,1.000000,1.000000
0.401625,1.000000,1.000000,1.000000,1.000000
0.401646,1.000000,1.000000,1.000000,1.000000
0.401667,1.000000,1.000000,1.000000,1.000000
0.401688,1.000000,1.000000,1.000000,1.000000
0.401708,1.000000,1.000000,1.000000,1.000000
0.401729,1.000000,1.000000,1.000000,1.000000
0.401750,1.000000,1.000000,1.000000,1.000000
0.401771,1.000000,1.000000,1.000000,1.000000
0.401792,1.000000,1.000000,1.000000,1.000000
0.401812,1.000000,1.000000,1.000000,1.000000
0.401833,1.000000,1.000000,1.000000,1.000000
0.401854,1.000000,1.000000,1.000000,1.000000
0.401875,1.000000,1.000000,1.000000,1.000000
0.401896,1.000000,1.000000,1.000000,1.000000
0.401917,1.000000,1.000000,1.000000,1.000000
0.401938,1.000000,1.000000,1.000000,1.000000
0.401958,1.000000,1.000000,1.000000,1.000000
0.401979,1.000000,1.000000,1.000000,1.000000
0.402000,1.000000,1.000000,1.000000,1.000000
0.402021,1.000000,1.000000,1.000000,1.000000
0.402042,1.000000,1.000000,1.000000,1.000000
0.402063,1.000000,1.000000,1.000000,1.000000
0.402083,1.000000,1.000000,1.000000,1.000000
0.402104,1.000000,1.000000,1.000000,1.000000
0.402125,1.000000,1.000000,1.000000,1.000000
0.402146,1.000000,1.000000,1.000000,1.000000
0.402167,1.000000,1.000000,1.000000,1.000000
0.402187,1.000000,1.000000,1.000000,1.000000
0.402208,1.000000,1.000000,1.000000,1.000000
0.402229,1.000000,1.000000,1.000000,1.000000
0.402250,1.000000,1.000000,1.000000,1.000000
0.402271,1.000000,1.000000,1.000000,1.000000
0.402292,1.000000,1.000000,1.000000,1.000000
0.402312,1.000000,1.000000,1.000000,1.000000
0.402333,1.000000,1.000000,1.000000,1.000000
0.402354,1.000000,1.000000,1.000000,1.000000
0.402375,1.000000,1.000000,1.000000,1.000000
0.402396,1.000000,1.000000,1.000000,1.000000
0.402417,1.000000,1.000000,1.000000,1.000000
0.402438,1.000000,1.000000,1.000000,1.000000
0.402458,1.000000,1.000000,1.000000,1.000000
0.402479,1.000000,1.000000,1.000000,1.000000
0.402500,1.000000,1.000000,1.000000,1.000000
0.402521,1.000000,1.000000,1.000000,1.000000
0.402542,1.000000,1.000000,1.000000,1.000000
0.402562,1.000000,1.000000,1.000000,1.000000
0.402583,1.000000,1.000000,1.000000,1.000000
0.402604,1.000000,1.000000,1.000000,1.000000
0.402625,1.000000,1.000000,1.000000,1.000000
0.402646,1.000000,1.000000,1.000000,1.000000
0.402667,1.000000,1.000000,1.000000,1.000000
0.402687,1.000000,1.000000,1.000000,1.000000
0.402708,1.000000,1.000000,1.000000,1.000000
0.402729,1.000000,1.000000,1.000000,1.000000
0.402750,1.000000,1.000000,1.000000,1.000000
0.402771,1.000000,1.000000,1.000000,1.000000
0.402792,1.000000,1.000000,1.000000,1.000000
0.402813,1.000000,1.000000,1.000000,1.000000
0.402833,1.000000,1.000000,1.000000,1.000000
0.402854,1.000000,1.000000,1.000000,1.000000
0.402875,1.000000,1.000000,1.000000,1.000000
0.402896,1.000000,1.000000,1.000000,1.000000
0.402917,1.000000,1.000000,1.000000,1.000000
0.402938,1.000000,1.000000,1.000000,1.000000
0.402958,1.000000,1.000000,1.000000,1.000000
0.402979,1.000000,1.000000,1.000000,1.000000
0.403000,1.000000,1.000000,1.000000,1.000000
0.403021,1.000000,1.000000,1.000000,1.000000
0.403042,1.000000,1.000000,1.000000,1.000000
0.403062,1.000000,1.000000,1.000000,1.000000
0.403083,1.000000,1.000000,1.000000,1.000000
0.403104,1.000000,1.000000,1.000000,1.000000
0.403125,1.000000,1.000000,1.000000,1.000000
0.403146,1.000000,1.000000,1.000000,1.000000
0.403167,1.000000,1.000000,1.000000,1.000000
0.403188,1.000000,1.000000,1.000000,1.000000
0.403208,1.000000,1.000000,1.000000,1.000000
0.403229,1.000000,1.000000,1.000000,1.000000
0.403250,1.000000,1.000000,1.000000,1.000000
0.403271,1.000000,1.000000,1.000000,1.000000
0.403292,1.000000,1.000000,1.000000,1.000000
0.403313,1.000000,1.000000,1.000000,1.000000
0.403333,1.000000,1.000000,1.000000,1.000000
0.403354,1.000000,1.000000,1.000000,1.000000
0.403375,1.000000,1.000000,1.000000,1.000000
0.403396,1.000000,1.000000,1.000000,1.000000
0.403417,1.000000,1.000000,1.000000,1.000000
0.403437,1.000000,1.000000,1.000000,1.000000
0.403458,1.000000,1.000000,1.000000,1.000000
0.403479,1.000000,1.000000,1.000000,1.000000
0.403500,1.000000,1.000000,1.000000,1.000000
0.403521,1.000000,1.000000,1.000000,1.000000
0.403542,1.000000,1.000000,1.000000,1.000000
0.403562,1.000000,1.000000,1.000000,1.000000
0.403583,1.000000,1.000000,1.000000,1.000000
0.403604,1.000000,1.000000,1.000000,1.000000
0.403625,1.000000,1.000000,1.000000,1.000000
0.403646,1.000000,1.000000,1.000000,1.000000
0.403667,1.000000,1.000000,1.000000,1.000000
0.403688,1.000000,1.000000,1.000000,1.000000
0.403708,1.000000,1.000000,1.000000,1.000000
0.403729,1.000000,1.000000,1.000000,1.000000
0.403750,1.000000,1.000000,1.000000,1.000000
0.403771,1.000000,1.000000,1.000000,1.000000
0.403792,1.000000,1.000000,1.000000,1.000000
0.403812,1.000000,1.000000,1.000000,1.000000
0.403833,1.000000,1.000000,1.000000,1.000000
0.403854,1.000000,1.000000,1.000000,1.000000
0.403875,1.000000,1.000000,1.000000,1.000000
0.403896,1.000000,1.000000,1.000000,1.000000
0.403917,1.000000,1.000000,1.000000,1.000000
0.403937,1.000000,1.000000,1.000000,1.000000
0.403958,1.000000,1.000000,1.000000,1.000000
0.403979,1.000000,1.000000,1.000000,1.000000
0.404000,1.000000,1.000000,1.000000,1.000000
0.404021,1.000000,1.000000,1.000000,1.000000
0.404042,1.000000,1.000000,1.000000,1.000000
0.404063,1.000000,1.000000,1.000000,1.000000
0.404083,1.000000,1.000000,1.000000,1.000000
0.404104,1.000000,1.000000,1.000000,1.000000
0.404125,1.000000,1.000000,1.000000,1.000000
0.404146,1.000000,1.000000,1.000000,1.000000
0.404167,1.000000,1.000000,1.000000,1.000000
0.404188,1.000000,1.000000,1.000000,1.000000
0.404208,1.000000,1.000000,1.000000,1.000000
0.404229,1.000000,1.000000,1.000000,1.000000
0.404250,1.000000,1.000000,1.000000,1.000000
0.404271,1.000000,1.000000,1.000000,1.000000
0.404292,1.000000,1.000000,1.000000,1.000000
0.404312,1.000000,1.000000,1.000000,1.000000
0.404333,1.000000,1.000000,1.000000,1.000000
0.404354,1.000000,1.000000,1.000000,1.000000
0.404375,1.000000,1.000000,1.000000,1.000000
0.404396,1.000000,1.000000,1.000000,1.000000
0.404417,1.000000,1.000000,1.000000,1.000000
0.404438,1.000000,1.000000,1.000000,1.000000
0.404458,1.000000,1.000000,1.000000,1.000000
0.404479,1.000000,1.000000,1.000000,1.000000
0.404500,1.000000,1.000000,1.000000,1.000000
0.404521,1.000000,1.000000,1.000000,1.000000
0.404542,1.000000,1.000000,1.000000,1.000000
0.404563,1.000000,1.000000,1.000000,1.000000
0.404583,1.000000,1.000000,1.000000,1.000000
0.404604,1.000000,1.000000,1.000000,1.000000
0.404625,1.000000,1.000000,1.000000,1.000000
0.404646,1.000000,1.000000,1.000000,1.000000
0.404667,1.000000,1.000000,1.000000,1.000000
0.404687,1.000000,1.000000,1.000000,1.000000
0.404708,1.000000,1.000000,1.000000,1.000000
0.404729,1.000000,1.000000,1.000000,1.000000
0.404750,1.000000,1.000000,1.000000,1.000000
0.404771,1.000000,1.000000,1.000000,1.000000
0.404792,1.000000,1.000000,1.000000,1.000000
0.404813,1.000000,1.000000,1.000000,1.000000
0.404833,1.000000,1.000000,1.000000,1.000000
0.404854,1.000000,1.000000,1.000000,1.000000
0.404875,1.000000,1.000000,1.000000,1.000000
0.404896,1.000000,1.000000,1.000000,1.000000
0.404917,1.000000,1.000000,1.000000,1.000000
0.404938,1.000000,1.000000,1.000000,1.000000
0.404958,1.000000,1.000000,1.000000,1.000000
0.404979,1.000000,1.000000,1.000000,1.000000
0.405000,1.000000,1.000000,1.000000,1.000000
0.405021,1.000000,1.000000,1.000000,1.000000
0.405042,1.000000,1.000000,1.000000,1.000000
0.405062,1.000000,1.000000,1.000000,1.000000
0.405083,1.000000,1.000000,1.000000,1.000000
0.405104,1.000000,1.000000,1.000000,1.000000
0.405125,1.000000,1.000000,1.000000,1.000000
0.405146,1.000000,1.000000,1.000000,1.000000
0.405167,1.000000,1.000000,1.000000,1.000000
0.405187,1.000000,1.000000,1.000000,1.000000
0.405208,1.000000,1.000000,1.000000,1.000000
0.405229,1.000000,1.000000,1.000000,1.000000
0.405250,1.000000,1.000000,1.000000,1.000000
0.405271,1.000000,1.000000,1.000000,1.000000
0.405292,1.000000,1.000000,1.000000,1.000000
0.405313,1.000000,1.000000,1.000000,1.000000
0.405333,1.000000,1.000000,1.000000,1.000000
0.405354,1.000000,1.000000,1.000000,1.000000
0.405375,1.000000,1.000000,1.000000,1.000000
0.405396,1.000000,1.000000,1.000000,1.000000
0.405417,1.000000,1.000000,1.000000,1.000000
0.405437,1.000000,1.000000,1.000000,1.000000
0.405458,1.000000,1.000000,1.000000,1.000000
0.405479,1.000000,1.000000,1.000000,1.000000
0.405500,1.000000,1.000000,1.000000,1.000000
0.405521,1.000000,1.000000,1.000000,1.000000
0.405542,1.000000,1.000000,1.000000,1.000000
0.405562,1.000000,1.000000,1.000000,1.000000
0.405583,1.000000,1.000000,1.000000,1.000000
0.405604,1.000000,1.000000,1.000000,1.000000
0.405625,1.000000,1.000000,1.000000,1.000000
0.405646,1.000000,1.000000,1.000000,1.000000
0.405667,1.000000,1.000000,1.000000,1.000000
0.405688,1.000000,1.000000,1.000000,1.000000
0.405708,1.000000,1.000000,1.000000,1.000000
0.405729,1.000000,1.000000,1.000000,1.000000
0.405750,1.000000,1.000000,1.000000,1.000000
0.405771,1.000000,1.000000,1.000000,1.000000
0.405792,1.000000,1.000000,1.000000,1.000000
0.405813,1.000000,1.000000,1.000000,1.000000
0.405833,1.000000,1.000000,1.000000,1.000000
0.405854,1.000000,1.000000,1.000000,1.000000
0.405875,1.000000,1.000000,1.000000,1.000000
0.405896,1.000000,1.000000,1.000000,1.000000
0.405917,1.000000,1.000000,1.000000,1.000000
0.405937,1.000000,1.000000,1.000000,1.000000
0.405958,1.000000,1.000000,1.000000,1.000000
0.405979,1.000000,1.000000,1.000000,1.000000
0.406000,1.000000,1.000000,1.000000,1.000000
0.406021,1.000000,1.000000,1.000000,1.000000
0.406042,1.000000,1.000000,1.000000,1.000000
0.406063,1.000000,1.000000,1.000000,1.000000
0.406083,1.000000,1.000000,1.000000,1.000000
0.406104,1.000000,1.000000,1.000000,1.000000
0.406125,1.000000,1.000000,1.000000,1.000000
0.406146,1.000000,1.000000,1.000000,1.000000
0.406167,1.000000,1.000000,1.000000,1.000000
0.406188,1.000000,1.000000,1.000000,1.000000
0.406208,1.000000,1.000000,1.000000,1.000000
0.406229,1.000000,1.000000,1.000000,1.000000
0.406250,1.000000,1.000000,1.000000,1.000000
0.406271,1.000000,1.000000,1.000000,1.000000
0.406292,1.000000,1.000000,1.000000,1.000000
0.406312,1.000000,1.000000,1.000000,1.000000
0.406333,1.000000,1.000000,1.000000,1.000000
0.406354,1.000000,1.000000,1.000000,1.000000
0.406375,1.000000,1.000000,1.000000,1.000000
0.406396,1.000000,1.000000,1.000000,1.000000
0.406417,1.000000,1.000000,1.000000,1.000000
0.406437,1.000000,1.000000,1.000000,1.000000
0.406458,1.000000,1.000000,1.000000,1.000000
0.406479,1.000000,1.000000,1.000000,1.000000
0.406500,1.000000,1.000000,1.000000,1.000000
0.406521,1.000000,1.000000,1.000000,1.000000
0.406542,1.000000,1.000000,1.000000,1.000000
0.406563,1.000000,1.000000,1.000000,1.000000
0.406583,1.000000,1.000000,1.000000,1.000000
0.406604,1.000000,1.000000,1.000000,1.000000
0.406625,1.000000,1.000000,1.000000,1.000000
0.406646,1.000000,1.000000,1.000000,1.000000
0.406667,1.000000,1.000000,1.000000,1.000000
0.406687,1.000000,1.000000,1.000000,1.000000
0.406708,1.000000,1.000000,1.000000,1.000000
0.406729,1.000000,1.000000,1.000000,1.000000
0.406750,1.000000,1.000000,1.000000,1.000000
0.406771,1.000000,1.000000,1.000000,1.000000
0.406792,1.000000,1.000000,1.000000,1.000000
0.406812,1.000000,1.000000,1.000000,1.000000
0.406833,1.000000,1.000000,1.000000,1.000000
0.406854,1.000000,1.000000,1.000000,1.000000
0.406875,1.000000,1.000000,1.000000,1.000000
0.406896,1.000000,1.000000,1.000000,1.000000
0.406917,1.000000,1.000000,1.000000,1.000000
0.406938,1.000000,1.000000,1.000000,1.000000
0.406958,1.000000,1.000000,1.000000,1.000000
0.406979,1.000000,1.000000,1.000000,1.000000
0.407000,1.000000,1.000000,1.000000,1.000000
0.407021,1.000000,1.000000,1.000000,1.000000
0.407042,1.000000,1.000000,1.000000,1.000000
0.407063,1.000000,1.000000,1.000000,1.000000
0.407083,1.000000,1.000000,1.000000,1.000000
0.407104,1.000000,1.000000,1.000000,1.000000
0.407125,1.000000,1.000000,1.000000,1.000000
